Course Name,URL,Categories,Short Description,Long Description,Difficulty,Duration,Free Option,Number of Enrolled,Rating,Paid Option,Language,Subtitle Language,Platform,Provider,Image URL
Twitch Series: AWS Power Hour Amazon Kendra,https://explore.skillbuilder.aws/learn/course/external/view/elearning/1476/twitch-series-aws-power-hour-amazon-kendra,"Computer Science , Cloud , AWS ,Cloud Computing","In this course, you’ll dig into Amazon Kendra, a highly accurate and easy to use enterprise search service that’s powered by machine learning (ML). Included are demonstrations on Amazon Kendra and CORD-19 Search, an ML-powered solution developed by AWS to help researchers quickly and easily use natural language questions to search the fast-growing body of coronavirus literature to efficiently find relevant and up-to-date information.","In this course, you’ll dig into Amazon Kendra, a highly accurate and easy to use enterprise search service that’s powered by machine learning (ML). Included are demonstrations on Amazon Kendra and CORD-19 Search, an ML-powered solution developed by AWS to help researchers quickly and easily use natural language questions to search the fast-growing body of coronavirus literature to efficiently find relevant and up-to-date information.",0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
Twitch Series: AWS Power Hour Amazon CodeGuru,https://explore.skillbuilder.aws/learn/course/external/view/elearning/1444/twitch-series-aws-power-hour-amazon-codeguru,"Computer Science , Cloud , AWS ,Cloud Computing","In this course, you’ll learn about Amazon CodeGuru, a developer tool powered by machine learning that provides intelligent recommendations for improving code quality and identifying an application’s most expensive lines of code. You get a quick overview of Amazon CodeGuru and then deep dive into some of the most important features.","In this course, you’ll learn about Amazon CodeGuru, a developer tool powered by machine learning that provides intelligent recommendations for improving code quality and identifying an application’s most expensive lines of code. You get a quick overview of Amazon CodeGuru and then deep dive into some of the most important features.",0,0,1,0,4.9247706422018345,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
Introduction to Artificial Intelligence,https://explore.skillbuilder.aws/learn/course/external/view/elearning/1423/introduction-to-artificial-intelligence,"Computer Science , Cloud , AWS ,Cloud Computing",,,0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
Machine Learning Essentials for Business and Technical Decision Makers,https://explore.skillbuilder.aws/learn/course/external/view/elearning/1404/machine-learning-essentials-for-business-and-technical-decision-makers,"Computer Science , Cloud , AWS ,Cloud Computing",,,0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
Understanding AWS Networking Gateways,https://explore.skillbuilder.aws/learn/course/external/view/elearning/1377/understanding-aws-networking-gateways,"Computer Science , Cloud , AWS ,Cloud Computing",,,0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
Troubleshooting: AWS CloudFormation Stacks,https://explore.skillbuilder.aws/learn/course/external/view/elearning/1336/troubleshooting-aws-cloudformation-stacks,"Computer Science , Cloud , AWS ,Cloud Computing","In this course, you will learn how to view important information about AWS CloudFormation stacks. Use this information to help troubleshoot common issues and provide effective support case details if you need to escalate to Amazon Web Services (AWS) Support.","In this course, you will learn how to view important information about AWS CloudFormation stacks. Use this information to help troubleshoot common issues and provide effective support case details if you need to escalate to Amazon Web Services (AWS) Support.",0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
Video Streaming Concepts: AWS Media Services,https://explore.skillbuilder.aws/learn/course/external/view/elearning/1323/video-streaming-concepts-aws-media-services,"Computer Science , Cloud , AWS ,Cloud Computing",,,0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
ServiceNow Connector Application,https://explore.skillbuilder.aws/learn/course/external/view/elearning/1321/servicenow-connector-application,"Computer Science , Cloud , AWS ,Cloud Computing",,,0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
Twitch Series: AWS Power Hour Amazon Textract,https://explore.skillbuilder.aws/learn/course/external/view/elearning/1311/twitch-series-aws-power-hour-amazon-textract,"Computer Science , Cloud , AWS ,Cloud Computing",,,0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
AWS Managed Services (AMS): Introduction,https://explore.skillbuilder.aws/learn/course/external/view/elearning/1298/aws-managed-services-ams-introduction,"Computer Science , Cloud , AWS ,Cloud Computing",,,0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
Accessibility Audit,https://explore.skillbuilder.aws/learn/course/external/view/elearning/1282/accessibility-audit,"Computer Science , Cloud , AWS ,Cloud Computing",Accessibility Audit,Accessibility Audit,0,0,1,0,4.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
AWS Certification Subject Matter Expert Training,https://explore.skillbuilder.aws/learn/course/external/view/elearning/1117/aws-certification-subject-matter-expert-training,"Computer Science , Cloud , AWS ,Cloud Computing",,,0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
Migrating from Apache Cassandra to Amazon Keyspaces,https://explore.skillbuilder.aws/learn/course/external/view/elearning/526/migrating-from-apache-cassandra-to-amazon-keyspaces,"Computer Science , Cloud , AWS ,Cloud Computing",,,0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
Migrating from Microsoft SQL Server to Amazon RDS,https://explore.skillbuilder.aws/learn/course/external/view/elearning/523/migrating-from-microsoft-sql-server-to-amazon-rds,"Computer Science , Cloud , AWS ,Cloud Computing",,,0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
Migrating from MongoDB to Amazon DocumentDB,https://explore.skillbuilder.aws/learn/course/external/view/elearning/521/migrating-from-mongodb-to-amazon-documentdb,"Computer Science , Cloud , AWS ,Cloud Computing","In this course from the Moving to Managed Databases on AWS curriculum, AWS Hero Alex DeBrie demonstrates the step-by-step process of migrating a self-managed MongoDB database to a fully managed database on Amazon DocumentDB (with MongoDB compatibility). You can either watch Alex explain the steps of the migration process or follow along using your own Amazon Web Services (AWS) account or the AWS Free Tier. At the end of this course, you should feel confident in your ability to migrate an existing database to Amazon DocumentDB.","In this course from the Moving to Managed Databases on AWS curriculum, AWS Hero Alex DeBrie demonstrates the step-by-step process of migrating a self-managed MongoDB database to a fully managed database on Amazon DocumentDB (with MongoDB compatibility). You can either watch Alex explain the steps of the migration process or follow along using your own Amazon Web Services (AWS) account or the AWS Free Tier. At the end of this course, you should feel confident in your ability to migrate an existing database to Amazon DocumentDB.",0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
Migrating from Redis to Amazon ElastiCache,https://explore.skillbuilder.aws/learn/course/external/view/elearning/520/migrating-from-redis-to-amazon-elasticache,"Computer Science , Cloud , AWS ,Cloud Computing","In this course from the Moving to Managed Databases on AWS curriculum, AWS Hero Alex DeBrie demonstrates the step-by-step process of migrating a self-managed Redis cluster to a fully managed cluster using Amazon ElastiCache. You can either watch Alex explain the steps of the migration process or follow along using your own Amazon Web Services (AWS) account or the AWS Free Tier. At the end of this course, you should feel confident in your ability to migrate an existing database to ElastiCache.","In this course from the Moving to Managed Databases on AWS curriculum, AWS Hero Alex DeBrie demonstrates the step-by-step process of migrating a self-managed Redis cluster to a fully managed cluster using Amazon ElastiCache. You can either watch Alex explain the steps of the migration process or follow along using your own Amazon Web Services (AWS) account or the AWS Free Tier. At the end of this course, you should feel confident in your ability to migrate an existing database to ElastiCache.",0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
Migrating from MySQL to Amazon RDS,https://explore.skillbuilder.aws/learn/course/external/view/elearning/518/migrating-from-mysql-to-amazon-rds,"Computer Science , Cloud , AWS ,Cloud Computing","In this course from the Moving to Managed Databases on AWS curriculum, AWS Hero Alex DeBrie demonstrates the step-by-step process of migrating a MySQL database instance to a fully managed database on Amazon Relational Database Service (Amazon RDS). You can either watch Alex explain the steps of the migration process or follow along using your own Amazon Web Services (AWS) account or the AWS Free Tier. At the end of this course, you should feel confident in your ability to migrate an existing database to Amazon RDS.","In this course from the Moving to Managed Databases on AWS curriculum, AWS Hero Alex DeBrie demonstrates the step-by-step process of migrating a MySQL database instance to a fully managed database on Amazon Relational Database Service (Amazon RDS). You can either watch Alex explain the steps of the migration process or follow along using your own Amazon Web Services (AWS) account or the AWS Free Tier. At the end of this course, you should feel confident in your ability to migrate an existing database to Amazon RDS.",0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
Introduction to AWS Solutions,https://explore.skillbuilder.aws/learn/course/external/view/elearning/515/introduction-to-aws-solutions,"Computer Science , Cloud , AWS ,Cloud Computing","In this course, we will describe the various capabilities that AWS Solutions offer and how your customers might benefit. You will learn how to save time and reduce development effort by using AWS Solutions for dozens of technical and business problems. In the following videos, we will explore how these different AWS Solutions benefit your customers and how you can implement them. A team of experts will walk you through all the aspects of AWS Solutions.","In this course, we will describe the various capabilities that AWS Solutions offer and how your customers might benefit. You will learn how to save time and reduce development effort by using AWS Solutions for dozens of technical and business problems. In the following videos, we will explore how these different AWS Solutions benefit your customers and how you can implement them. A team of experts will walk you through all the aspects of AWS Solutions.",0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
Migrating from Oracle to Amazon RDS,https://explore.skillbuilder.aws/learn/course/external/view/elearning/508/migrating-from-oracle-to-amazon-rds,"Computer Science , Cloud , AWS ,Cloud Computing","In this course from the Moving to Managed Databases on AWS curriculum, AWS Hero Alex DeBrie demonstrates the step-by-step process of migrating a self-managed Oracle database instance to Amazon Relational Database Service (Amazon RDS). You can either watch Alex explain the steps of the migration process or follow along using your own Amazon Web Services (AWS) account or the AWS Free Tier. At the end of this course, you should feel confident in your ability to migrate an existing database to Amazon RDS","In this course from the Moving to Managed Databases on AWS curriculum, AWS Hero Alex DeBrie demonstrates the step-by-step process of migrating a self-managed Oracle database instance to Amazon Relational Database Service (Amazon RDS). You can either watch Alex explain the steps of the migration process or follow along using your own Amazon Web Services (AWS) account or the AWS Free Tier. At the end of this course, you should feel confident in your ability to migrate an existing database to Amazon RDS",0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
Twitch Series: AWS Power Hour Machine Learning,https://explore.skillbuilder.aws/learn/course/external/view/elearning/506/twitch-series-aws-power-hour-machine-learning,"Computer Science , Cloud , AWS ,Cloud Computing",,,0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
Migrating from PostgreSQL to Amazon RDS,https://explore.skillbuilder.aws/learn/course/external/view/elearning/505/migrating-from-postgresql-to-amazon-rds,"Computer Science , Cloud , AWS ,Cloud Computing","In this course from the -Moving to Managed Databases on AWS- curriculum, AWS Hero Alex DeBrie demonstrates the step-by-step process of migrating a PostgreSQL database instance to a fully managed database on Amazon Relational Database Service (Amazon RDS). You can either watch Alex explain the steps of the migration process or follow along using your own Amazon Web Services (AWS) account or the AWS Free Tier. At the end of this course, you should feel confident in your ability to migrate an existing database to Amazon RDS","In this course from the -Moving to Managed Databases on AWS- curriculum, AWS Hero Alex DeBrie demonstrates the step-by-step process of migrating a PostgreSQL database instance to a fully managed database on Amazon Relational Database Service (Amazon RDS). You can either watch Alex explain the steps of the migration process or follow along using your own Amazon Web Services (AWS) account or the AWS Free Tier. At the end of this course, you should feel confident in your ability to migrate an existing database to Amazon RDS",0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
Media Glossary,https://explore.skillbuilder.aws/learn/course/external/view/elearning/487/media-glossary,"Computer Science , Cloud , AWS ,Cloud Computing","This is a foundations level digital glossary of essential terms and concepts fundamental to video compression, processing and delivery. It can be used as a standalone resource or a companion resource for other Media Services training.","This is a foundations level digital glossary of essential terms and concepts fundamental to video compression, processing and delivery. It can be used as a standalone resource or a companion resource for other Media Services training.",0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
Chime User Best Practices,https://explore.skillbuilder.aws/learn/course/external/view/elearning/483/chime-user-best-practices,"Computer Science , Cloud , AWS ,Cloud Computing","In this course, Amazon Chime users will learn how to make the most of this communications service for remote meetings, chat, and business calls. Best practices and tips will also help Amazon Web Services (AWS) users to maximize their user experience with Amazon Chime―especially for customer engagement.","In this course, Amazon Chime users will learn how to make the most of this communications service for remote meetings, chat, and business calls. Best practices and tips will also help Amazon Web Services (AWS) users to maximize their user experience with Amazon Chime―especially for customer engagement.",0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
AWS Foundations: Getting Started with the AWS Cloud Essentials,https://explore.skillbuilder.aws/learn/course/external/view/elearning/482/aws-foundations-getting-started-with-the-aws-cloud-essentials,"Computer Science , Cloud , AWS ,Cloud Computing",,,0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
AWS Elemental Link - Getting Started,https://explore.skillbuilder.aws/learn/course/external/view/elearning/480/aws-elemental-link-getting-started,"Computer Science , Cloud , AWS ,Cloud Computing","In this course, you will learn how to get started streaming live video using an AWS Elemental Link device. You will see how to order a Link device, set up Link, and how to build an end-to-end live video streaming workflow to AWS Elemental MediaLive.","In this course, you will learn how to get started streaming live video using an AWS Elemental Link device. You will see how to order a Link device, set up Link, and how to build an end-to-end live video streaming workflow to AWS Elemental MediaLive.",0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
AWS Identity and Access Management - Architecture and Terminology,https://explore.skillbuilder.aws/learn/course/external/view/elearning/479/aws-identity-and-access-management-architecture-and-terminology,"Computer Science , Cloud , AWS ,Cloud Computing","In this course, you will explore basic architecture and terminology of AWS Identity and Access Management (IAM). You will learn about the advantages of using IAM and how it integrates with services. IAM enables you to manage access to Amazon Web Services (AWS) offerings and resources securely. Using IAM, you can create and manage AWS users and groups with permissions to allow or deny their access to AWS resources. IAM is a feature of your AWS account offered at no additional charge. You will be charged only for use of other AWS services by your users. Course provided by Amazon Web Services (AWS).","In this course, you will explore basic architecture and terminology of AWS Identity and Access Management (IAM). You will learn about the advantages of using IAM and how it integrates with services. IAM enables you to manage access to Amazon Web Services (AWS) offerings and resources securely. Using IAM, you can create and manage AWS users and groups with permissions to allow or deny their access to AWS resources. IAM is a feature of your AWS account offered at no additional charge. You will be charged only for use of other AWS services by your users. Course provided by Amazon Web Services (AWS).",0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
PostgreSQL Fundamentals: Explain,https://explore.skillbuilder.aws/learn/course/external/view/elearning/478/postgresql-fundamentals-explain,"Computer Science , Cloud , AWS ,Cloud Computing",,,0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
AWS Managed Services (AMS): Readiness,https://explore.skillbuilder.aws/learn/course/external/view/elearning/477/aws-managed-services-ams-readiness,"Computer Science , Cloud , AWS ,Cloud Computing","AWS Managed Services (AMS) relieves the operational complexity of running intricate cloud-based workloads on AWS. To do this, AMS partners with service integration teams with the shared goal ofquickly onboarding customers and successfully deploying their workloads to the AMS environment.~~~This course, the first of a series, is a high-level overview of a successful onboarding journey, as well as an introduction to some of the tools and process AMS uses to ensure success.~~~","AWS Managed Services (AMS) relieves the operational complexity of running intricate cloud-based workloads on AWS. To do this, AMS partners with service integration teams with the shared goal ofquickly onboarding customers and successfully deploying their workloads to the AMS environment.~~~This course, the first of a series, is a high-level overview of a successful onboarding journey, as well as an introduction to some of the tools and process AMS uses to ensure success.~~~",0,1,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
EMEA Summit Recordings,https://explore.skillbuilder.aws/learn/course/external/view/elearning/474/emea-summit-recordings,"Computer Science , Cloud , AWS ,Cloud Computing",,,0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
AWS Managed Services (AMS): Managed AWS Landing Zone,https://explore.skillbuilder.aws/learn/course/external/view/elearning/473/aws-managed-services-ams-managed-aws-landing-zone,"Computer Science , Cloud , AWS ,Cloud Computing",,,0,0,1,0,4.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
AWS Managed Services (AMS): Onboarding,https://explore.skillbuilder.aws/learn/course/external/view/elearning/472/aws-managed-services-ams-onboarding,"Computer Science , Cloud , AWS ,Cloud Computing",,,0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
AWS Foundations: How Amazon SageMaker Can Help,https://explore.skillbuilder.aws/learn/course/external/view/elearning/471/aws-foundations-how-amazon-sagemaker-can-help,"Computer Science , Cloud , AWS ,Cloud Computing","Learn how Amazon SageMaker mitigates the core challenges of implementing a machine learning pipeline. In this course, you learn how SageMaker notebooks and instances help power your machine learning workloads and review the key Amazon SageMaker features.","Learn how Amazon SageMaker mitigates the core challenges of implementing a machine learning pipeline. In this course, you learn how SageMaker notebooks and instances help power your machine learning workloads and review the key Amazon SageMaker features.",0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
PostgreSQL Fundamentals: SQL Command Line,https://explore.skillbuilder.aws/learn/course/external/view/elearning/470/postgresql-fundamentals-sql-command-line,"Computer Science , Cloud , AWS ,Cloud Computing",This course is intended for:,This course is intended for:,0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
PostgreSQL Fundamentals: Architecture,https://explore.skillbuilder.aws/learn/course/external/view/elearning/468/postgresql-fundamentals-architecture,"Computer Science , Cloud , AWS ,Cloud Computing",,,0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
Amazon Quantum Ledger Database (QLDB) Service Primer,https://explore.skillbuilder.aws/learn/course/external/view/elearning/466/amazon-quantum-ledger-database-qldb-service-primer,"Computer Science , Cloud , AWS ,Cloud Computing","This course introduces you to Amazon QLDB and its core features and capabilities. The course describes how this service integrates with other AWS services, introduces important terminology and technology concepts, and includes a demonstration of the service.","This course introduces you to Amazon QLDB and its core features and capabilities. The course describes how this service integrates with other AWS services, introduces important terminology and technology concepts, and includes a demonstration of the service.",0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
AWS SaaS Factory Architecture Track: SaaS Migration Strategies,https://explore.skillbuilder.aws/learn/course/external/view/elearning/465/aws-saas-factory-architecture-track-saas-migration-strategies,"Computer Science , Cloud , AWS ,Cloud Computing","Many independent software vendors (ISVs) would like to deliver solutions based on a software-as-a-service (SaaS) model, but find it daunting to migrate a single-tenant application to a multi-tenant environment. In this course, you will learn common strategies that ISVs employ as they consider the move to SaaS. You will also review a wide range of transformation patterns that cover everything from lift and shift of your monolith to an incremental cutover to multi-tenant-aware microservices, data, and infrastructure. You will see the challenges and technical considerations that shape a solution, allowing you to better align with SaaS best practices.","Many independent software vendors (ISVs) would like to deliver solutions based on a software-as-a-service (SaaS) model, but find it daunting to migrate a single-tenant application to a multi-tenant environment. In this course, you will learn common strategies that ISVs employ as they consider the move to SaaS. You will also review a wide range of transformation patterns that cover everything from lift and shift of your monolith to an incremental cutover to multi-tenant-aware microservices, data, and infrastructure. You will see the challenges and technical considerations that shape a solution, allowing you to better align with SaaS best practices.",0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
Introduction to Blockchain,https://explore.skillbuilder.aws/learn/course/external/view/elearning/462/introduction-to-blockchain,"Computer Science , Cloud , AWS ,Cloud Computing","This introductory course is designed for technical and nontechnical learners who are unfamiliar with blockchain and interested in how this technology can solve business problems.  The course covers core blockchain concepts, benefits, and potential hurdles. The course also provides real-world examples of how businesses have implemented blockchain to solve a business need.","This introductory course is designed for technical and nontechnical learners who are unfamiliar with blockchain and interested in how this technology can solve business problems.  The course covers core blockchain concepts, benefits, and potential hurdles. The course also provides real-world examples of how businesses have implemented blockchain to solve a business need.",0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
Let's Build in Amazon Honeycode,https://explore.skillbuilder.aws/learn/course/external/view/elearning/461/lets-build-in-amazon-honeycode,"Computer Science , Cloud , AWS ,Cloud Computing",,,0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
